Tarih,Sıra,At İsmi,Yaş,Orijin,Sıklet,Jokey,Sahip,Antrenör,Derece,Ganyan,AGF,Start No,Fark,Geç Çıkış,HP,Yarış Tipi,Yaş Grubu,At Cinsi,Mesafe,Pist Tipi,Çim Durumu,Çim Değeri,Kum Durumu,Sıcaklık,Hava Durumu,Nem
14/03/2025,1,KARAKURT BEYİ(4),5y a a,TURBO- İLK KIZ / SEZGİNBEY,59,SALİH ÇELİK AP,A.SELÇUK LOKLAR,Ş.GÖKÇE,2.17.13,"4,25",%14(2),8,3 Boy,,78,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,2,"GÜRSELHAN(12) DB
 SKG
 SK",5y k g,TAMERİNOĞLU- MERCANHANIM / BAMKA.3,"57,5",A.YILDIZ,ŞEYDA ERCAN,B.EROĞLU,2.17.70,"3,65",%15(1),2,1 Boy,,69,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,3,"KIRALP(17) KG
 K
 DB",6y d a,BABA MEVLÜT- SUZİDİLARA / BİLGİN,50+2.00,Y.E.YÜKSEL AP,MEHMET GÜNDÜZELİ,F.KIRAN,2.17.87,"12,40",%8(5),10,1 Boy,,48,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,4,"SULTANYEL(5) KG
 DB
 SK
 GKR",6y k a,SULTAN DE FAUST (FR)- ÇAĞLAYEL / AĞA KARACA,"58,5+0.10",Ö.FARUK ÖZEN AP,HAYRİ ÖZGÜR YILMAZ,S.AYDOĞAN,2.18.09,"9,95",%12(3),9,"1,5 Boy",,77,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,5,ŞAHSEKİN(2) KG,7y a a,FAZIL AĞA- KORKUT ELİF / RİKARDO,61,BERK.GÖKÇE AP,CAHİT SEKİN,SEN.GÖKÇE,2.18.35,"16,00",%7(6),1,,,80,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,6,"DEMİR BEY(15) KG
 K
 DB
 GKR",6y a a,DEMİRDÖVEN- SEVDALIMSINCAN / GÜNTAY,"50,5+1.00",Y.TALHA AKKAYA AP,MELTEM PALIT,Y.TAŞKIN,2.19.39,"68,25",%1(16),15,,,55,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,7,"MEHİR ABLA(9) KG
 DB
 SK",6y k k,SONALP- ASLIKAN / VOLGA.2,"56,5",R.KETME AP,MAHMUT ÖZKAN,R.KILIÇ,2.19.40,"27,95",%2(14),3,,,73,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,8,"IŞINBİKE(13) KG
 K
 DB",5y d k,SAADIN GÜCÜ- ALARAP / KAIZBERT (RU),"56,5+0.90",K.TOKAÇOĞLU,KEZİBAN GÜNDÜZELİ,D.KAYA,2.19.41,"18,25",%4(10),11,,,67,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,9,"VEZİRKÖPRÜ(16) KG
 DB",5y k a,BABA MEVLÜT- BENGİSU / BATYSKAF (PL),50+1.80,E.D.ÖKTEN AP,FERİDUN GÜNDÜZ,N.GÜNDÜZ,2.19.78,"8,45",%10(4),6,,,54,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,10,"CANDARLI(3) KG
 SK
 SGKR",5y a a,KAIZBERT (RU)- FİDANIM / TOŞUR,59,K.YILMAZ AP,ALİ TOYDEMİR,O.DEMİR,2.20.74,"15,90",%5(8),16,,,78,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,11,"BALMELDA(8) KG
 DB
 SK",7y k k,BALIKHAN- MELDA KIZ / MAGRİP,"59,5",A.İNCİ,FATMA NİLGÜN KUTLU,M.MEHMET İNAL,2.25.11,"18,20",%5(9),5,,,73,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,12,"BEDİZ DE FAUST(7) K
 DB",6y a k,SULTAN DE FAUST (FR)- BEDİZİM / VOLGA.2,60,C.PASO,ALİ PASO,A.MANTAŞ,2.25.63,"31,85",%2(15),7,,,74,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,13,"DELİ TURBO(14) KG
 DB",5y k a,TURBO- ESRAM / ARASLI,"52,5+2.00",O.YILDIZ,NURİ TURAN,M.ALİ TURAN,2.26.03,"10,75",%6(7),4,,,59,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,14,"ARGALI(6) KG
 SK",5y k a,ALPYÜREK- BONCUKTAY / ANTEPLİ,60,MER.ÇELİK,EYÜP ERDEMİR,V.AKBULUT,2.27.74,"26,15",%3(13),12,,,74,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,15,"GÜVENDİK(10) KG
 K
 GKR",8y k a,YAŞARCIK- DUAYEN / HABERBATUR,"56,5",C.ALTUN AP,MÜSLÜM CAYMAZER,Y.KARAKÜÇÜK,2.29.55,"47,10",%3(12),13,,5 Boy,71,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,16,"YÜREKLİ POYRAZ(11) KG
 K
 DB",5y k a,KAYAYÜREKLİ- BUĞÇE / ŞÖVALYE,58+0.20,N.ŞEN,SEDAT ŞAHİN,R.KILIÇ,2.30.47,"16,85",%3(11),17,,2 Boy,70,Handikap,4,Araplar,1900,Kum,,,Normal,,,
14/03/2025,,"CAYMAZINOĞLU(1) DB
  (Koşmaz)",7y a a,UÇANBEY- AY TUTULMASI / RİKARDO,60,Y.GÖKÇE AP,MÜSLÜM CAYMAZER,Y.KARAKÜÇÜK,Koşmaz,,%1(17),14,,,80,Handikap,4,Araplar,1900,Kum,,,Normal,,,
27/02/2025,1,"SULTANYEL(2) t
 KG
 DB
 SK
 GKR",6y k a,SULTAN DE FAUST (FR)- ÇAĞLAYEL / AĞA KARACA,58,O.YILDIZ,HAYRİ ÖZGÜR YILMAZ,M.TEZEL,2.30.03,"2,10",-,4,Baş,"1,5 Boy",75,,4,Araplar,2100,Kum,,,Normal,,,
27/02/2025,2,"GÜRSELHAN(1) t
 DB
 SKG
 SK",5y k g,TAMERİNOĞLU- MERCANHANIM / BAMKA.3,58,A.YILDIZ,ŞEYDA ERCAN,B.EROĞLU,2.30.05,"5,70",-,2,"5,5 Boy",,69,,4,Araplar,2100,Kum,,,Normal,,,
27/02/2025,3,"HOLİGAN(4) t
 KG
 SK",9y a a,KAIZBERT (RU)- RÜYA HANIM / MURATAĞA,56+0.60,M.ÇİÇEK,BİLAL KESKİN,S.YUDUM,2.30.95,"2,80",-,7,16 Boy,"1,5 Boy",82,,4,Araplar,2100,Kum,,,Normal,,,
27/02/2025,4,"NAKKAŞTEPE(8) t
 KG
 K
 DB",6y d a,CANGIL- FİRUZAN / CAŞ,54+2.00,T.ALICI,HAYRİ YILDIZ,A.TEKE,2.33.54,"66,00",-,5,Baş,,36,,4,Araplar,2100,Kum,,,Normal,,,
27/02/2025,5,"KADİRGÜN(5) t
 KG
 DB
 SK",5y k a,ENDEREFE- GÜNHAT / RİKARDO,55,N.AVCİ,SÜLEYMAN BAŞYİĞİT,A.ÖKSÜZLER,2.33.58,"12,35",-,3,,,59,,4,Araplar,2100,Kum,,,Normal,,,
27/02/2025,6,"KAMBER BEY(6) t
 KG
 DB
 SK",5y k a,UÇANOĞLU- LOKUM PARÇASI / BİLGİN,55+1.80,H.ŞİMŞEK,MELAHAT BAGUÇ,A.KARABIYIK,2.33.80,"22,80",-,1,,,32,,4,Araplar,2100,Kum,,,Normal,,,
27/02/2025,7,"KIVIRCIK MEMET(7) t
 KG
 DB",5y k a,TAMERİNOĞLU- KALPKIRAN / UÇANBEY,55+1.50,B.M.MIRIK,ERKAN BAL,E.ATEŞ,2.36.30,"19,55",-,8,,,56,,4,Araplar,2100,Kum,,,Normal,,,
27/02/2025,8,"ARGALI(3) t
 KG
 SK",5y k a,ALPYÜREK- BONCUKTAY / ANTEPLİ,57,M.M.BİLGİN,EYÜP ERDEMİR,O.TAŞDEMİR,2.40.85,"6,75",-,6,,,76,,4,Araplar,2100,Kum,,,Normal,,,
21/02/2025,1,"HAVZA ASLANI(6) DB
 SKG
 SK",8y k g,TAMERİNOĞLU- BADEKIZIM / DEMİRKAZIK,61,A.SÖZEN,SUAT YILDIZ,D.TEKELİ,2.31.26,"1,60",%53(1),6,1 Boy,,97,,4,Araplar,2100,Kum,,,Normal,,,
21/02/2025,2,"SULTANYEL(8) KG
 DB
 SK
 GKR",6y k a,SULTAN DE FAUST (FR)- ÇAĞLAYEL / AĞA KARACA,58,M.ÇİÇEK,HAYRİ ÖZGÜR YILMAZ,M.TEZEL,2.31.43,"8,90",%9(4),8,"1,5 Boy",,75,,4,Araplar,2100,Kum,,,Normal,,,
21/02/2025,3,"HIZLI EMEL(1) KG
 DB
 SK",6y k a,HIZLITAY- EMEL HALA / BEYEFENDİ,61,E.BOZDAĞ AP,CÜNEYT YILDIZHAN,D.AKBULUT,2.31.69,"4,05",%17(2),2,4 Boy,,91,,4,Araplar,2100,Kum,,,Normal,,,
21/02/2025,4,FIRAT BABA(2) DB,8y k a,TOŞUR- AYA BENZER / YALAZ,58,İ.S.SÖĞÜT AP,MUSTAFA DURMAZ,E.C.BAYDAN,2.32.41,"29,60",%2(7),1,1 Boy,,83,,4,Araplar,2100,Kum,,,Normal,,,
21/02/2025,5,"EGETAY(5) KG
 GKR",7y k a,ALTAHA- AHUBERE / CAŞ,58,M.M.BİLGİN,BAHADIR YEŞİL,T.ATEŞ,2.32.61,"28,30",%2(6),3,,,69,,4,Araplar,2100,Kum,,,Normal,,,
21/02/2025,6,BAŞPARMAK(4) KG,8y d a,KURTEL- KAFKAS KIZI / CAŞ,59,K.TOKAÇOĞLU,TARKAN H. ONAR,E.C.BAYDAN,2.32.95,"5,20",%9(3),5,,,85,,4,Araplar,2100,Kum,,,Normal,,,
21/02/2025,7,ONARBEY(3) KG,8y k a,ARASLI- SEVİNÇKAN / ÖZGÜN,57,K.YILMAZ AP,TARKAN H. ONAR,E.C.BAYDAN,2.33.84,"5,20",%4(3),4,,,90,,4,Araplar,2100,Kum,,,Normal,,,
21/02/2025,8,"SALUKİ(7) KG
 K
 DB",7y k a,UÇANOĞLU- KIRKISRAK / PEGASUS,58,O.YILDIZ,H.TARIK DİKENCİK,M.ÖZGÜL,2.34.26,"10,10",%6(5),7,,2 Boy,73,,4,Araplar,2100,Kum,,,Normal,,,
16/02/2025,1,"HAVZA ASLANI(5) DB
 SKG
 SK",8y k g,TAMERİNOĞLU- BADEKIZIM / DEMİRKAZIK,58,A.YILDIZ,SUAT YILDIZ,D.TEKELİ,1.53.03,"3,25",%20(3),2,"5,5 Boy",,97,,4,Araplar,1600,Kum,,,Normal,,,
16/02/2025,2,"SULTANYEL(7) KG
 DB
 SK
 GKR",6y k a,SULTAN DE FAUST (FR)- ÇAĞLAYEL / AĞA KARACA,58,M.M.BİLGİN,HAYRİ ÖZGÜR YILMAZ,At Sahibi,1.53.99,"10,60",%3(5),5,"2,5 Boy",,75,,4,Araplar,1600,Kum,,,Normal,,,
16/02/2025,3,"NEVERLAND(2) DB
 SK",5y a a,CANKARDEŞLER- MELTEMCAN / HABERBATUR,61,M.KAYA,CEREN AKTEPE,ŞAFAK GÜMÜŞ,1.54.35,"1,70",%36(1),1,10 Boy,,88,,4,Araplar,1600,Kum,,,Normal,,,
16/02/2025,4,"UZUN MEHMET(3) KG
 DB
 SK",7y k a,TURBO- ZİLLİ PINAR / DAYIBEY,59,N.AVCİ,MEHMET BİRDEN,A.TEKE,1.55.95,"2,15",%27(2),7,5 Boy,1 Boy,90,,4,Araplar,1600,Kum,,,Normal,,,
16/02/2025,5,FIRAT BABA(1) DB,8y k a,TOŞUR- AYA BENZER / YALAZ,58,İ.S.SÖĞÜT AP,MUSTAFA DURMAZ,E.C.BAYDAN,1.56.84,"15,30",%2(6),4,,,83,,4,Araplar,1600,Kum,,,Normal,,,
16/02/2025,6,"ALİBEĞ(4) KG
 K",8y a a,UÇANBEY- PERİKAYA / TURGUT REİS,58,A.SÖZEN,DEMET ÇİFTÇİ,S.YANIK,1.57.07,"7,30",%10(4),3,,,79,,4,Araplar,1600,Kum,,,Normal,,,
16/02/2025,7,"KAYA FIRTINASI(6) KG
 K
 DB",5y k a,CANKARDEŞLER- ŞAHENŞAH / BİRADER,55,H.YOLAÇICI AP,ERCAN SÖKMEZ,A.TEKE,1.59.17,"28,95",%1(7),6,,,28,,4,Araplar,1600,Kum,,,Normal,,,
22/01/2025,1,"AKTAŞKAYA(1) KG
 SK",5y a a,KAFKASLIEFSANESİ- NARGÜZELİ / YAVUZCA,59,M.KAYA,AHMET KAYA,GÜV.GÖKÇE,2.25.36,"1,50",%45(1),6,"5,5 Boy",,100,,4,Araplar,2100,Sentetik,,,Normal,,,
22/01/2025,2,"NİĞBOLU(2) KG
 DB
 SK
 GKR",9y k a,GOBAKBEY- AMANOS / HABERBATUR,59,A.YILDIZ,CÜNEYT ÇALICIOĞLU,S.AYDOĞAN,2.26.40,"2,80",%25(2),7,Baş,,95,,4,Araplar,2100,Sentetik,,,Normal,,,
22/01/2025,3,"GUBAZ(5) DB
 SK",9y a a,TURBO- GÖKÇEDİL / BİLGİN,55+0.50,E.BOZDAĞ AP,İSRAFİL FELHAN,BET.YILDIRIM,2.26.42,"12,75",%3(5),3,"4,5 Boy",,63,,4,Araplar,2100,Sentetik,,,Normal,,,
22/01/2025,4,"ESEN BATU(4) KG
 K
 DB",5y d a,TURBO- IŞINSOY / BİLGİN,58,MER.ÇELİK,HİLMİ CAN ESEN,S.MUTLU,2.27.19,"10,70",%3(4),2,3 Boy,,36,,4,Araplar,2100,Sentetik,,,Normal,,,
22/01/2025,5,"BAHADIR(3) KG
 DB
 SK
 GKR",5y a a,ALTAHA- İLKELİ / EMAEL (PL),58,A.SÖZEN,MURAT KAYA,Y.DEMİRKIRAN,2.27.65,"2,50",%23(3),1,,,92,,4,Araplar,2100,Sentetik,,,Normal,,,
22/01/2025,6,"SULTANYEL(7) KG
 DB
 SK
 GKR",6y k a,SULTAN DE FAUST (FR)- ÇAĞLAYEL / AĞA KARACA,54,Ö.FARUK ÖZEN AP,HAYRİ ÖZGÜR YILMAZ,S.AYDOĞAN,2.29.21,"21,25",%1(7),5,,,77,,4,Araplar,2100,Sentetik,,,Normal,,,
22/01/2025,7,"KAYALARIN EFENDİSİ(6) KG
 DB",5y d a,YÜREKKAYA- N'DJAMENA (FR) / KERBELLA (FR),53,F.YÜCEL AP,SELİM KAYA,V.KARAKUŞ,2.29.95,"18,60",%1(6),4,,,64,,4,Araplar,2100,Sentetik,,,Normal,,,
13/01/2025,1,"DEMİRKARDEŞLER(3) KG
 DB
 SK",5y k a,ENDEREFE- DEMİR ALTUN / GOBAKBEY,"56,5+0.20",M.ÇİÇEK,HAMİT DEMİR,K.ŞENGEL,1.34.72,"3,95",%15(3),2,Baş,,80,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,2,SİNOPLU MERVE(7) KG,9y k k,BİLGİN- SÜBEYHİKIZI / ÖZGÜNHAN,"54,5",N.AVCİ,H.TARIK DİKENCİK,M.ÖZGÜL,1.34.76,"2,80",%26(1),3,4 Boy,,96,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,3,"CANDARLI(2) KG
 SK
 SGKR",5y a a,KAIZBERT (RU)- FİDANIM / TOŞUR,"56,5",A.YILDIZ,ALİ TOYDEMİR,O.DEMİR,1.35.45,"12,90",%6(6),6,Burun,,77,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,4,"HALİM AĞA(4) SKG
 SK",6y k a,CANBERKTAY- BAŞAĞIM / TURBO,"56,5+0.50",K.TOKAÇOĞLU,ABDULLAH KILINÇ,V.AKBULUT,1.35.46,"3,50",%19(2),15,"3,5 Boy",,99,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,5,"ASLANSOYLU(1) KG
 DB
 SK",9y k a,TURBO- SONAT / BİLGİN,"56,5+0.90",M.KAYA,GÖRKEM GEDİKOĞLU,A.AVCI,1.36.07,"11,70",%5(7),1,,,89,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,6,"UÇAN YAPRAK(6) KG
 K
 DB",5y a a,UÇANOĞLU- TUMBUL YAPRAK / HABERBATUR,"56,5+0.10",M.M.BİLGİN,İSMET ALTIN,FER.ALTIN,1.37.38,"6,40",%10(4),14,,,89,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,7,"KUDRETLİTAY(5) KG
 DB
 SK
 SGKR",7y a a,KAIZBERT (RU)- ÖNDERTAÇ / YALAZ,53+2.00,K.YILMAZ AP,ŞEMSETTİN TOYDEMİR,O.DEMİR,1.38.07,"4,55",%9(5),12,,,98,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,8,ŞAHSEKİN(10),7y a a,FAZIL AĞA- KORKUT ELİF / RİKARDO,"56,5+0.50",B.M.MIRIK,CAHİT SEKİN,SEN.GÖKÇE,1.39.67,"16,25",%4(8),9,,,80,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,9,"SALUKİ(15) KG
 K",7y k a,UÇANOĞLU- KIRKISRAK / PEGASUS,"56,5+0.70",Ç.OK,H.TARIK DİKENCİK,M.ÖZGÜL,1.40.33,"2,80",%0(1),13,,,77,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,10,"AYDINEFESİ(14) KG
 K",5y k a,ALİ RUHİ- KIRGÜLÜ / PEGASUS,"56,5+0.10",O.ATMACA,SELİN DİKENCİK,M.ÖZGÜL,1.40.70,"2,80",%1(1),4,,,76,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,11,"KÖYAĞASI DEMİR(12) KG
 K
 DB
 GKR",8y a a,KAIZBERT (RU)- FATOŞ / ODİNHAN,"56,5",G.ÖZÇELİK,MURAT AKÇA,K.KAYALIK,1.41.48,"29,25",%1(11),8,,5 Boy,65,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,12,YAHYABEY GÜLÜ(8) DB,9y k k,KARADENİZ- HIZEL TO HIZEL / RİKARDO,"55,5+2.00",N.ŞEN,GIYASETTİN ŞEN,G.ŞEN,1.42.94,"23,55",%1(10),11,,,61,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,13,"SULTANYEL(9) KG
 DB
 SK
 GKR",6y k a,SULTAN DE FAUST (FR)- ÇAĞLAYEL / AĞA KARACA,"53,5+1.20",İ.S.SÖĞÜT AP,HAYRİ ÖZGÜR YILMAZ,S.AYDOĞAN,1.43.99,"42,40",%1(12),7,,4 Boy,79,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,14,"EFEER(13) DB
 SKG
 SK",7y k a,DEMİRDÖVEN- HANIM EFE / HABERBATUR,"56,5+0.20",A.ASLAN,ERDOĞAN ŞENOCAKLI,T.ŞİT,1.45.67,"15,30",%2(9),10,,,70,,4,Araplar,1400,Kum,,,Islak,,,
13/01/2025,15,"DEMİRDURAN(11) KG
 DB",5y k a,DEMİRDÖVEN- MERİDYA / UÇANBEY,"56,5",S.İPEK,ALPER ERDOĞUŞ,A.ÖZDENİZ,1.51.64,"59,80",%1(13),5,,,50,,4,Araplar,1400,Kum,,,Islak,,,
04/01/2025,1,KAHRAMANOĞLU(8),4y a a,ÖZGÜNHAN- HANKIZI / SEZGİNBEY,"51,5+1.50",A.ASLAN,ARİF ÇELİK,F.TURAN,1.41.01,"1,35","%28(1)
%34(1)",2,"3,5 Boy",,70,Handikap,4,Araplar,1500,Sentetik,,,Normal,,,
04/01/2025,2,"AZERİ DAMAT(3) KG
 K
 DB
 GKR",5y a a,UÇARLIM- ÖZBEYSTAR / HABERBATUR,"57,5",M.M.BİLGİN,YURDAL KARGIN,MUR.AKKILIÇ,1.41.59,"2,95","%18(2)
%18(2)",10,1 Boy,,77,Handikap,4,Araplar,1500,Sentetik,,,Normal,,,
04/01/2025,3,"KOŞAN NUR(7) KG
 DB
 SK",5y k k,KOŞANEFE- NURGÜLÜM / TAMERİNOĞLU,"54,5+1.20",MER.ÇELİK,AHMET KAYA,G.ŞİMŞEK,1.41.75,"9,40","%12(3)
%11(3)",3,Baş,,71,Handikap,4,Araplar,1500,Sentetik,,,Normal,,,
04/01/2025,4,"FIRTINALAR DİYARI(1) KG
 DB",7y k a,TAMERİNOĞLU- BEYAZ İNCİ / BERKOŞ,61,BERK.GÖKÇE AP,MEHMET SAİT AYALP,S.ÇİFTÇİ,1.41.77,"14,30","%5(8)
%5(7)",6,Burun,,88,Handikap,4,Araplar,1500,Sentetik,,,Normal,,,
04/01/2025,5,"DORUĞUN AYAZI(10) KG
 DB",6y k a,TURBO- GUBSE / ŞÖVALYE,50+2.00,B.ÇIĞLA AP,HAKAN KANDİL,T.BİRİCİK,1.41.78,"16,80","%6(7)
%5(8)",4,,,52,Handikap,4,Araplar,1500,Sentetik,,,Normal,,,
04/01/2025,6,"ALEVKIRAN(5) KG
 DB
 SK
 GKR",7y d a,ATEŞTOPU- ACARHATUN / DRUID (PL),54+1.00,A.YILDIZ,TÜRKAN TURAN,C.TURAN,1.41.79,"7,45","%8(5)
%7(5)",9,,,70,Handikap,4,Araplar,1500,Sentetik,,,Normal,,,
04/01/2025,7,EDAYAP(9),7y k k,UFUKBİR- ÜLKÜNUR / TAMERİNOĞLU,50+1.50,Ç.TAŞCI AP,NECDET TURAN,GÜV.GÖKÇE,1.43.54,"17,50","%6(6)
%5(6)",8,,,64,Handikap,4,Araplar,1500,Sentetik,,,Normal,,,
04/01/2025,8,"PRENSES DI(4) KG
 K
 GKR",6y a k,GÜNTAY- KOŞUCU / ADANIR,"54,5+0.10",E.KADİRLER AP,MURAT AKÇA,K.KAYALIK,1.44.16,"23,20","%4(9)
%3(9)",1,,,75,Handikap,4,Araplar,1500,Sentetik,,,Normal,,,
04/01/2025,9,SİNSİNATEŞİ(6) K,5y a k,KAIZBERT (RU)- BAĞGÜZELİ / KAYHANBEY,55+1.80,T.YILDIZ,MERT ÇELİK,GÜV.GÖKÇE,1.47.14,"9,25","%11(4)
%10(4)",5,,,72,Handikap,4,Araplar,1500,Sentetik,,,Normal,,,
04/01/2025,10,"SULTANYEL(2) KG
 DB
 SK
 GKR",6y k a,SULTAN DE FAUST (FR)- ÇAĞLAYEL / AĞA KARACA,"58,5",A.KAÇMAZ,HAYRİ ÖZGÜR YILMAZ,S.AYDOĞAN,1.50.35,"33,30","%2(10)
%2(10)",7,,,79,Handikap,4,Araplar,1500,Sentetik,,,Normal,,,
25/06/2024,1,"ULUARAT(7) KG
 K",5y a k,ULUER- KOŞARAT / EMİROĞLU,"56,5",E.BOZDAĞ AP,M.ERDİNÇ DÜZARAT,HAY.YILDIRIM,1.37.37,"21,50","%4(10)
%4(10)",10,Boyun,,76,Handikap,4,Araplar,1400,Kum,,,Normal,,,
25/06/2024,2,KARA KORSAN(9) KG,4y a a,ÖZHABER- CENNET KUŞU / BİLGİN,"53,5+1.90",M.M.BİLGİN,MAZLUM TURAN,TU.TURAN,1.37.41,"13,15","%6(8)
%6(8)",5,4 Boy,,67,Handikap,4,Araplar,1400,Kum,,,Normal,,,
25/06/2024,3,"SALUKİ(1) KG
 K",6y k a,UÇANOĞLU- KIRKISRAK / PEGASUS,63,O.YILDIZ,H.TARIK DİKENCİK,M.ÖZGÜL,1.38.25,"18,90","%3(11)
%3(11)",6,"1,5 Boy",,83,Handikap,4,Araplar,1400,Kum,,,Normal,,,
25/06/2024,4,"SULTANYEL(4) KG
 DB
 SK
 GKR",5y k a,SULTAN DE FAUST (FR)- ÇAĞLAYEL / AĞA KARACA,58+0.10,K.YILMAZ AP,HAYRİ ÖZGÜR YILMAZ,S.AYDOĞAN,1.38.55,"7,80","%11(4)
%12(4)",2,Yarım Boy,1 Boy,79,Handikap,4,Araplar,1400,Kum,,,Normal,,,
25/06/2024,5,"HİNDİKUŞ(8) KG
 K",4y k a,ÖZGÜNHAN- ORGÜL / BATYSKAF (PL),"54,5+2.00",K.TOKAÇOĞLU,GAMZE YILDIZHAN,V.AKBULUT,1.38.66,"4,90","%16(2)
%16(2)",4,,,69,Handikap,4,Araplar,1400,Kum,,,Normal,,,
25/06/2024,6,KEREMİM(3),5y k a,TURBO- ELASAY / ÖZGÜN,61,M.KAYA,GÖKBERK ÇADIRCI,Z.TEMUÇİN,1.38.67,"5,25","%17(1)
%16(1)",11,,,79,Handikap,4,Araplar,1400,Kum,,,Normal,,,
25/06/2024,7,"BALDİYAR(10) DB
 SKG
 SK",7y d k,TÜMÖZ BEY- GÜRGÖZE / ÖZGÜNHAN,"56,5+0.50",A.YILDIZ,HAKAN ÖZDEMİR,HÜS.KARABULUT,1.39.38,"15,75","%8(7)
%7(7)",9,,,70,Handikap,4,Araplar,1400,Kum,,,Normal,,,
25/06/2024,8,"BABA TAMER(5) KG
 SK",4y k a,HIZLITAY- ATİKE / DEMİRKIR,56,İ.S.SÖĞÜT AP,MEHMET ŞEVKİ TUNÇ,At Sahibi,1.42.33,"9,35","%8(6)
%8(6)",3,,,78,Handikap,4,Araplar,1400,Kum,,,Normal,,,
25/06/2024,9,"GECENİN GÖLGESİ(11) KG
 K",4y k a,YÜREKKAYA- ÇOLPAN / KAN CAN SAN,51,A.ASLAN,ERCÜMENT ATLI,H.HARMANBAŞI,1.45.66,"3,35","%10(5)
%13(3)",7,,,62,Handikap,4,Araplar,1400,Kum,,,Normal,,,
25/06/2024,10,"ALTINDERE(2) KG
 DB
 SK",8y k a,BİLGİN- YANIK / KARA YAĞIZ,61,H.KAPLAN,ŞİRİN DEMİR,S.UYSAL,1.46.54,"9,35","%11(3)
%10(5)",8,,,79,Handikap,4,Araplar,1400,Kum,,,Normal,,,
25/06/2024,11,"PAMUKÇU(6) SKG
 SK",4y d k,GÜRGÖKÇE- SUEDA KIZIM / BİLGİN,59,M.ÇİÇEK,BEŞİR KAYA,SEN.ŞEN,1.57.45,"15,10","%5(9)
%5(9)",1,,,78,Handikap,4,Araplar,1400,Kum,,,Normal,,,
11/06/2024,1,"SULTANYEL(1) KG
 DB
 SK
 GKR",5y k a,SULTAN DE FAUST (FR)- ÇAĞLAYEL / AĞA KARACA,61,K.YILMAZ,HAYRİ ÖZGÜR YILMAZ,İ.DEMİR,2.09.82,"7,20",%12(4),6,4 Boy,,74,,4,Araplar,1800,Kum,,,Normal,,,
11/06/2024,2,DEMİRER(6) SK,5y a a,ÖZHABER- ERDEMLİ / DEMİRKAZIK,56,E.BOZDAĞ,ŞEYDA ERCAN,B.EROĞLU,2.10.53,"5,95",%9(5),5,2 Boy,,69,,4,Araplar,1800,Kum,,,Normal,,,
11/06/2024,3,BAŞPARMAK(2) KG,7y d a,KURTEL- KAFKAS KIZI / CAŞ,60,K.GÖKÇE,TARKAN H. ONAR,HAL.YILDIZ,2.10.87,"31,55",%5(8),9,Boyun,,85,,4,Araplar,1800,Kum,,,Normal,,,
11/06/2024,4,"BUBO(8) KG
 DB
 SK",6y d a,BABA MEVLÜT- DİĞDE / DEVİRHAN,61,İSM.YILDIRIM,HASAN SEVİNÇ,T.TEMİZER,2.10.94,"6,40",%12(3),1,Boyun,,71,,4,Araplar,1800,Kum,,,Normal,,,
11/06/2024,5,"BALMELDA(5) KG
 DB
 SK",6y k k,BALIKHAN- MELDA KIZ / MAGRİP,58+0.20,C.ALTUN,FATMA NİLGÜN KUTLU,M.MEHMET İNAL,2.10.97,"16,80",%6(6),8,,,71,,4,Araplar,1800,Kum,,,Normal,,,
11/06/2024,6,ŞİRİNMİŞİRİN(4),7y a k,UÇANBEY- KINALIGELİN / PİR KARACA,57,A.MEHDİ ALTIN,İBRAHİM CANLIKA,SEN.ŞEN,2.11.10,"3,60",%24(1),10,,,85,,4,Araplar,1800,Kum,,,Normal,,,
